category_eng,month,total_sales,market_avg_price,seller_count,market_avg_sales
housewares,2018-05,619,101.78282714054927,138,4.4855072463768115
housewares,2018-06,586,97.05861774744027,163,3.5950920245398774
housewares,2018-07,579,109.78329879101899,165,3.5090909090909093
housewares,2018-08,629,95.71171701112877,181,3.4751381215469612
industry_commerce_and_business,2016-10,4,89.9,1,4.0
industry_commerce_and_business,2017-02,1,119.0,1,1.0
industry_commerce_and_business,2017-03,2,119.0,1,2.0
industry_commerce_and_business,2017-05,2,259.9,2,1.0
industry_commerce_and_business,2017-06,2,138.485,1,2.0
industry_commerce_and_business,2017-07,2,122.97999999999999,2,1.0
industry_commerce_and_business,2017-08,3,318.96666666666664,3,1.0
industry_commerce_and_business,2017-09,2,109.99,1,2.0
industry_commerce_and_business,2017-10,5,451.338,3,1.6666666666666667
industry_commerce_and_business,2017-11,7,296.3957142857143,6,1.1666666666666667
industry_commerce_and_business,2017-12,9,203.16666666666666,5,1.8
industry_commerce_and_business,2018-01,19,192.73684210526315,6,3.1666666666666665
industry_commerce_and_business,2018-02,38,126.62078947368421,10,3.8
industry_commerce_and_business,2018-03,29,100.77413793103447,7,4.142857142857143
industry_commerce_and_business,2018-04,53,107.36999999999999,8,6.625
industry_commerce_and_business,2018-05,41,94.90219512195121,6,6.833333333333333
industry_commerce_and_business,2018-06,26,100.38076923076923,5,5.2
industry_commerce_and_business,2018-07,14,335.515,7,2.0
industry_commerce_and_business,2018-08,10,236.469,7,1.4285714285714286
kitchen_dining_laundry_garden_furniture,2017-01,1,110.0,1,1.0
kitchen_dining_laundry_garden_furniture,2017-02,2,69.95,2,1.0
kitchen_dining_laundry_garden_furniture,2017-03,3,37.99333333333333,2,1.5
kitchen_dining_laundry_garden_furniture,2017-04,9,114.82222222222221,4,2.25
kitchen_dining_laundry_garden_furniture,2017-05,9,144.94222222222223,5,1.8
kitchen_dining_laundry_garden_furniture,2017-06,4,93.7,3,1.3333333333333333
kitchen_dining_laundry_garden_furniture,2017-07,11,119.68181818181819,5,2.2
kitchen_dining_laundry_garden_furniture,2017-08,7,143.74285714285716,7,1.0
kitchen_dining_laundry_garden_furniture,2017-09,5,92.81800000000001,5,1.0
kitchen_dining_laundry_garden_furniture,2017-10,16,214.2875,10,1.6
kitchen_dining_laundry_garden_furniture,2017-11,33,151.73909090909092,14,2.357142857142857
kitchen_dining_laundry_garden_furniture,2017-12,20,213.865,10,2.0
kitchen_dining_laundry_garden_furniture,2018-01,21,230.4047619047619,9,2.3333333333333335
kitchen_dining_laundry_garden_furniture,2018-02,21,232.3409523809524,10,2.1
kitchen_dining_laundry_garden_furniture,2018-03,12,236.88833333333332,7,1.7142857142857142
kitchen_dining_laundry_garden_furniture,2018-04,20,158.27349999999998,11,1.8181818181818181
kitchen_dining_laundry_garden_furniture,2018-05,13,177.69923076923078,6,2.1666666666666665
kitchen_dining_laundry_garden_furniture,2018-06,30,122.24766666666667,12,2.5
kitchen_dining_laundry_garden_furniture,2018-07,23,168.5195652173913,13,1.7692307692307692
kitchen_dining_laundry_garden_furniture,2018-08,21,102.68904761904761,11,1.9090909090909092
kitchen_dining_laundry_garden_furniture,2018-09,1,145.0,1,1.0
la_cuisine,2017-04,1,24.0,1,1.0
la_cuisine,2017-05,1,193.0,1,1.0
la_cuisine,2017-07,4,117.4975,2,2.0
la_cuisine,2017-08,2,156.5,1,2.0
la_cuisine,2017-10,1,137.0,1,1.0
la_cuisine,2017-11,1,137.0,1,1.0
la_cuisine,2018-01,1,112.0,1,1.0
la_cuisine,2018-03,1,389.0,1,1.0
la_cuisine,2018-04,2,140.0,1,2.0
luggage_accessories,2017-01,5,98.5,2,2.5
luggage_accessories,2017-02,21,80.6752380952381,4,5.25
luggage_accessories,2017-03,38,155.895,5,7.6
luggage_accessories,2017-04,49,145.92244897959182,8,6.125
luggage_accessories,2017-05,70,179.1374285714286,8,8.75
luggage_accessories,2017-06,61,134.9522950819672,9,6.777777777777778
luggage_accessories,2017-07,74,112.94067567567568,11,6.7272727272727275
luggage_accessories,2017-08,63,108.46190476190476,7,9.0
luggage_accessories,2017-09,42,92.50904761904762,10,4.2
luggage_accessories,2017-10,56,111.43464285714286,13,4.3076923076923075
luggage_accessories,2017-11,72,118.5965277777778,15,4.8
luggage_accessories,2017-12,47,132.94063829787234,14,3.357142857142857
luggage_accessories,2018-01,128,146.39234375,23,5.565217391304348
luggage_accessories,2018-02,47,140.51808510638298,18,2.611111111111111
luggage_accessories,2018-03,57,103.71526315789474,16,3.5625
luggage_accessories,2018-04,57,152.28912280701755,18,3.1666666666666665
luggage_accessories,2018-05,49,135.07061224489797,18,2.7222222222222223
luggage_accessories,2018-06,36,140.85777777777778,16,2.25
luggage_accessories,2018-07,54,107.80962962962964,25,2.16
luggage_accessories,2018-08,66,103.75621212121212,24,2.75
market_place,2016-10,13,100.47615384615385,7,1.8571428571428572
market_place,2017-01,6,74.50666666666666,4,1.5
market_place,2017-02,22,76.73727272727272,14,1.5714285714285714
market_place,2017-03,17,106.38764705882353,12,1.4166666666666667
market_place,2017-04,20,204.509,10,2.0
market_place,2017-05,22,112.59,13,1.6923076923076923
market_place,2017-06,16,78.684375,11,1.4545454545454546
market_place,2017-07,13,121.02923076923076,9,1.4444444444444444
market_place,2017-08,23,84.23434782608695,12,1.9166666666666667
market_place,2017-09,11,104.29181818181819,9,1.2222222222222223
market_place,2017-10,11,92.68545454545455,7,1.5714285714285714
market_place,2017-11,16,84.74875,9,1.7777777777777777
market_place,2017-12,14,50.232142857142854,11,1.2727272727272727
market_place,2018-01,14,58.480000000000004,7,2.0
market_place,2018-02,28,68.60428571428572,9,3.111111111111111
market_place,2018-03,17,91.10235294117648,9,1.8888888888888888
market_place,2018-04,15,41.815333333333335,7,2.142857142857143
market_place,2018-05,14,68.38928571428572,8,1.75
market_place,2018-06,7,79.49428571428572,5,1.4
market_place,2018-07,4,46.695,3,1.3333333333333333
market_place,2018-08,8,118.65875,7,1.1428571428571428
music,2017-01,2,9.9,1,2.0
music,2017-03,1,27.99,1,1.0
music,2017-04,2,29.9,2,1.0
music,2017-06,4,266.725,2,2.0
music,2017-07,1,329.0,1,1.0
music,2017-10,1,54.9,1,1.0
music,2018-01,1,24.97,1,1.0
music,2018-02,2,122.485,2,1.0
music,2018-03,2,161.985,2,1.0
music,2018-04,5,339.372,5,1.0
music,2018-05,5,145.8,3,1.6666666666666667
music,2018-06,3,36.36,2,1.5
music,2018-07,3,283.09999999999997,3,1.0
music,2018-08,6,82.96833333333333,4,1.5
musical_instruments,2017-01,1,339.74,1,1.0
musical_instruments,2017-02,10,224.618,6,1.6666666666666667
musical_instruments,2017-03,10,166.733,7,1.4285714285714286
musical_instruments,2017-04,16,238.651875,8,2.0
musical_instruments,2017-05,21,477.1157142857143,9,2.3333333333333335
musical_instruments,2017-06,20,249.6525,8,2.5
musical_instruments,2017-07,32,262.8621875,13,2.4615384615384617
musical_instruments,2017-08,27,266.1314814814815,13,2.076923076923077
musical_instruments,2017-09,28,322.67749999999995,14,2.0
musical_instruments,2017-10,27,254.04296296296295,13,2.076923076923077
musical_instruments,2017-11,49,336.93673469387755,18,2.7222222222222223
musical_instruments,2017-12,42,257.70238095238096,16,2.625
musical_instruments,2018-01,53,290.671320754717,17,3.1176470588235294
musical_instruments,2018-02,44,204.90295454545455,18,2.4444444444444446
musical_instruments,2018-03,55,196.76727272727274,21,2.619047619047619
musical_instruments,2018-04,60,322.9218333333334,21,2.857142857142857
musical_instruments,2018-05,61,307.4929508196721,20,3.05
musical_instruments,2018-06,47,344.21106382978724,18,2.611111111111111
musical_instruments,2018-07,37,257.8864864864865,14,2.642857142857143
musical_instruments,2018-08,41,256.5692682926829,16,2.5625
office_furniture,2016-10,6,216.8133333333333,2,3.0
office_furniture,2017-01,10,144.435,2,5.0
office_furniture,2017-02,63,187.39650793650793,5,12.6
office_furniture,2017-03,78,151.07064102564104,5,15.6
office_furniture,2017-04,58,162.26379310344825,6,9.666666666666666
office_furniture,2017-05,56,150.06125,5,11.2
office_furniture,2017-06,50,145.5826,4,12.5
office_furniture,2017-07,116,147.4362068965517,4,29.0
office_furniture,2017-08,58,170.2993103448276,5,11.6
office_furniture,2017-09,67,146.39597014925374,5,13.4
office_furniture,2017-10,103,175.60990291262135,8,12.875
office_furniture,2017-11,102,176.94313725490196,9,11.333333333333334
office_furniture,2017-12,49,142.12979591836734,6,8.166666666666666
office_furniture,2018-01,145,138.7131724137931,8,18.125
office_furniture,2018-02,110,162.65245454545456,10,11.0
office_furniture,2018-03,202,154.95851485148515,11,18.363636363636363
office_furniture,2018-04,134,151.75119402985075,7,19.142857142857142
office_furniture,2018-05,105,200.05580952380953,11,9.545454545454545
office_furniture,2018-06,77,165.26727272727274,9,8.555555555555555
office_furniture,2018-07,82,167.99109756097562,13,6.3076923076923075
office_furniture,2018-08,30,225.29566666666668,7,4.285714285714286
party_supplies,2017-07,1,69.9,1,1.0
party_supplies,2017-09,2,134.9,1,2.0
party_supplies,2017-10,2,68.9,1,2.0
party_supplies,2017-11,4,217.6725,3,1.3333333333333333
party_supplies,2017-12,2,257.6,1,2.0
party_supplies,2018-01,2,67.9,1,2.0
party_supplies,2018-03,6,152.31666666666666,3,2.0
party_supplies,2018-04,2,21.9,1,2.0
party_supplies,2018-05,4,25.174999999999997,3,1.3333333333333333
party_supplies,2018-06,2,42.400000000000006,2,1.0
party_supplies,2018-07,2,28.75,2,1.0
party_supplies,2018-08,14,91.80642857142857,7,2.0
pc_gamer,2017-04,2,129.99,1,2.0
pc_gamer,2017-05,1,129.99,1,1.0
pc_gamer,2017-06,1,129.99,1,1.0
pc_gamer,2018-02,1,129.99,1,1.0
pc_gamer,2018-07,3,225.66666666666666,1,3.0
pc_gamer,2018-08,1,219.0,1,1.0
perfumery,2016-10,33,172.38484848484848,5,6.6
perfumery,2017-01,34,150.3705882352941,4,8.5
perfumery,2017-02,51,159.35647058823528,12,4.25
perfumery,2017-03,107,185.8610280373832,14,7.642857142857143
perfumery,2017-04,105,189.43914285714285,19,5.526315789473684
perfumery,2017-05,145,138.752,18,8.055555555555555
perfumery,2017-06,157,157.35019108280255,21,7.476190476190476
perfumery,2017-07,127,102.10244094488189,30,4.233333333333333
perfumery,2017-08,129,102.29891472868216,30,4.3
perfumery,2017-09,160,92.1554375,34,4.705882352941177
perfumery,2017-10,189,89.86571428571428,36,5.25
perfumery,2017-11,314,102.1359872611465,48,6.541666666666667
perfumery,2017-12,241,115.62004149377593,37,6.513513513513513
perfumery,2018-01,231,87.22021645021644,40,5.775
perfumery,2018-02,220,95.06618181818182,40,5.5
perfumery,2018-03,202,101.35272277227723,40,5.05
perfumery,2018-04,175,101.65891428571429,53,3.30188679245283
perfumery,2018-05,198,125.03888888888889,59,3.3559322033898304
perfumery,2018-06,189,144.6341798941799,49,3.857142857142857
perfumery,2018-07,205,109.3549756097561,57,3.5964912280701755
perfumery,2018-08,223,112.18695067264574,54,4.12962962962963
pet_shop,2016-10,4,172.42000000000002,2,2.0
pet_shop,2017-01,15,64.47466666666666,7,2.142857142857143
pet_shop,2017-02,40,93.22675000000001,16,2.5
pet_shop,2017-03,45,185.99911111111112,18,2.5
pet_shop,2017-04,51,121.23313725490196,21,2.4285714285714284
pet_shop,2017-05,73,111.6578082191781,22,3.3181818181818183
pet_shop,2017-06,64,81.93078125,20,3.2
pet_shop,2017-07,86,76.81244186046511,24,3.5833333333333335
pet_shop,2017-08,90,116.67544444444445,26,3.4615384615384617
pet_shop,2017-09,71,120.21014084507043,25,2.84
pet_shop,2017-10,76,108.46815789473685,23,3.3043478260869565
pet_shop,2017-11,99,114.40080808080809,26,3.8076923076923075
pet_shop,2017-12,74,97.66527027027027,27,2.740740740740741
pet_shop,2018-01,90,120.95511111111111,30,3.0
pet_shop,2018-02,102,94.06892156862746,34,3.0
pet_shop,2018-03,124,110.02975806451613,32,3.875
pet_shop,2018-04,170,110.46058823529411,44,3.8636363636363638
pet_shop,2018-05,136,86.09161764705883,33,4.121212121212121
pet_shop,2018-06,178,109.5043820224719,52,3.423076923076923
pet_shop,2018-07,162,122.59098765432097,46,3.5217391304347827
pet_shop,2018-08,199,124.90989949748743,48,4.145833333333333
portateis_cozinha_e_preparadores_de_alimentos,2018-05,2,979.0,1,2.0
portateis_cozinha_e_preparadores_de_alimentos,2018-07,8,21.50375,2,4.0
portateis_cozinha_e_preparadores_de_alimentos,2018-08,5,367.7,4,1.25
security_and_services,2017-01,1,183.29,1,1.0
security_and_services,2017-09,1,100.0,1,1.0
signaling_and_security,2017-03,1,75.0,1,1.0
signaling_and_security,2017-04,3,42.68666666666667,2,1.5
signaling_and_security,2017-05,4,127.2125,3,1.3333333333333333
signaling_and_security,2017-06,2,136.95,2,1.0
signaling_and_security,2017-07,6,88.36500000000001,4,1.5
signaling_and_security,2017-08,4,94.45,3,1.3333333333333333
signaling_and_security,2017-09,9,48.71111111111111,3,3.0
signaling_and_security,2017-10,10,74.4,3,3.3333333333333335
signaling_and_security,2017-11,5,119.35799999999999,2,2.5
signaling_and_security,2017-12,2,385.0,2,1.0
signaling_and_security,2018-01,8,131.09875,5,1.6
signaling_and_security,2018-02,15,47.71933333333333,5,3.0
signaling_and_security,2018-03,9,102.43333333333334,7,1.2857142857142858
signaling_and_security,2018-04,36,61.73055555555556,14,2.5714285714285716
signaling_and_security,2018-05,7,97.64285714285714,5,1.4
signaling_and_security,2018-06,27,217.1548148148148,14,1.9285714285714286
signaling_and_security,2018-07,29,130.52379310344827,11,2.6363636363636362
signaling_and_security,2018-08,22,82.98136363636364,11,2.0
small_appliances,2017-01,6,276.79833333333335,5,1.2
small_appliances,2017-02,28,258.985,13,2.1538461538461537
small_appliances,2017-03,31,360.35677419354835,12,2.5833333333333335
small_appliances,2017-04,21,1107.3323809523808,9,2.3333333333333335
small_appliances,2017-05,18,291.19111111111107,12,1.5
small_appliances,2017-06,23,421.6873913043478,10,2.3
small_appliances,2017-07,34,135.92235294117646,17,2.0
small_appliances,2017-08,37,116.59216216216215,14,2.642857142857143
small_appliances,2017-09,33,332.29181818181814,16,2.0625
small_appliances,2017-10,32,202.0265625,12,2.6666666666666665
small_appliances,2017-11,33,258.600606060606,14,2.357142857142857
small_appliances,2017-12,29,307.3713793103448,16,1.8125
small_appliances,2018-01,55,280.9229090909091,19,2.8947368421052633
small_appliances,2018-02,33,164.97454545454545,15,2.2
small_appliances,2018-03,37,385.40945945945947,17,2.176470588235294
small_appliances,2018-04,67,182.25985074626865,26,2.576923076923077
small_appliances,2018-05,48,221.270625,23,2.0869565217391304
small_appliances,2018-06,50,320.454,24,2.0833333333333335
small_appliances,2018-07,43,202.5872093023256,23,1.8695652173913044
small_appliances,2018-08,25,270.36240000000004,19,1.3157894736842106
small_appliances_home_oven_and_coffee,2017-06,1,71.9,1,1.0
small_appliances_home_oven_and_coffee,2017-08,2,54.53,2,1.0
small_appliances_home_oven_and_coffee,2017-09,1,640.99,1,1.0
small_appliances_home_oven_and_coffee,2018-01,1,369.99,1,1.0
small_appliances_home_oven_and_coffee,2018-02,5,604.98,2,2.5
small_appliances_home_oven_and_coffee,2018-03,7,1127.2714285714285,4,1.75
small_appliances_home_oven_and_coffee,2018-04,15,932.0653333333333,4,3.75
small_appliances_home_oven_and_coffee,2018-05,9,1129.0666666666666,3,3.0
small_appliances_home_oven_and_coffee,2018-06,3,1166.3333333333333,2,1.5
small_appliances_home_oven_and_coffee,2018-07,15,313.3113333333333,7,2.142857142857143
small_appliances_home_oven_and_coffee,2018-08,17,176.27764705882353,5,3.4
sports_leisure,2016-10,19,175.45473684210526,16,1.1875
sports_leisure,2017-01,88,115.49840909090909,24,3.6666666666666665
sports_leisure,2017-02,156,104.94974358974359,58,2.689655172413793
sports_leisure,2017-03,199,135.68638190954775,62,3.2096774193548385
sports_leisure,2017-04,219,114.77319634703197,74,2.9594594594594597
sports_leisure,2017-05,318,114.47578616352202,81,3.925925925925926
sports_leisure,2017-06,280,119.1329642857143,73,3.835616438356164
sports_leisure,2017-07,395,99.48529113924052,86,4.593023255813954
sports_leisure,2017-08,429,97.81592074592075,105,4.085714285714285
sports_leisure,2017-09,464,108.72640086206897,107,4.336448598130841
sports_leisure,2017-10,475,105.19,109,4.3577981651376145
sports_leisure,2017-11,620,106.32361290322581,135,4.592592592592593
sports_leisure,2017-12,497,120.8658953722334,127,3.9133858267716537
sports_leisure,2018-01,656,139.9517225609756,149,4.402684563758389
sports_leisure,2018-02,656,116.97841463414633,123,5.333333333333333
sports_leisure,2018-03,764,111.94967277486911,150,5.093333333333334
sports_leisure,2018-04,601,112.7087853577371,149,4.033557046979865
sports_leisure,2018-05,492,121.2685162601626,153,3.215686274509804
sports_leisure,2018-06,426,107.63147887323944,140,3.0428571428571427
sports_leisure,2018-07,470,117.784,152,3.0921052631578947
sports_leisure,2018-08,476,108.27119747899161,153,3.111111111111111
stationery,2017-01,14,111.57071428571429,4,3.5
stationery,2017-02,19,123.23157894736842,10,1.9
stationery,2017-03,57,104.16877192982456,19,3.0
stationery,2017-04,36,127.9538888888889,12,3.0
stationery,2017-05,66,91.66636363636364,13,5.076923076923077
stationery,2017-06,38,91.93605263157895,12,3.1666666666666665
stationery,2017-07,81,87.87333333333333,22,3.6818181818181817
stationery,2017-08,80,79.586375,18,4.444444444444445
stationery,2017-09,77,79.61571428571429,21,3.6666666666666665
stationery,2017-10,103,84.25,25,4.12
stationery,2017-11,166,100.59692771084337,36,4.611111111111111
stationery,2017-12,251,102.51394422310757,37,6.783783783783784
stationery,2018-01,397,103.33478589420656,41,9.682926829268293
stationery,2018-02,162,74.48271604938272,44,3.6818181818181817
stationery,2018-03,165,80.01054545454545,41,4.024390243902439
stationery,2018-04,155,75.4925806451613,47,3.297872340425532
stationery,2018-05,130,99.4106923076923,48,2.7083333333333335
stationery,2018-06,167,77.00047904191617,49,3.4081632653061225
stationery,2018-07,191,90.2989005235602,68,2.8088235294117645
stationery,2018-08,170,91.55088235294117,59,2.8813559322033897
tablets_printing_image,2017-02,8,99.0,1,8.0
tablets_printing_image,2017-03,5,99.0,1,5.0
tablets_printing_image,2017-04,11,101.1709090909091,3,3.6666666666666665
tablets_printing_image,2017-05,7,216.4257142857143,3,2.3333333333333335
tablets_printing_image,2017-06,6,99.0,1,6.0
tablets_printing_image,2017-07,2,99.0,1,2.0
tablets_printing_image,2017-08,6,75.14833333333333,3,2.0
tablets_printing_image,2017-09,3,77.96666666666667,2,1.5
tablets_printing_image,2017-10,1,99.0,1,1.0
tablets_printing_image,2017-11,6,58.400000000000006,3,2.0
tablets_printing_image,2017-12,6,69.9,1,6.0
tablets_printing_image,2018-01,3,53.93333333333334,1,3.0
tablets_printing_image,2018-02,13,53.45923076923077,1,13.0
tablets_printing_image,2018-03,3,86.43,2,1.5
tablets_printing_image,2018-04,1,52.0,1,1.0
tablets_printing_image,2018-05,1,49.9,1,1.0
tablets_printing_image,2018-06,1,50.0,1,1.0
telephony,2016-09,1,59.5,1,1.0
telephony,2016-10,10,50.007999999999996,5,2.0
telephony,2017-01,26,113.30230769230769,8,3.25
telephony,2017-02,111,62.15396396396397,18,6.166666666666667
telephony,2017-03,173,47.052254335260116,22,7.863636363636363
telephony,2017-04,145,49.97151724137931,20,7.25
telephony,2017-05,224,41.35758928571429,19,11.789473684210526
telephony,2017-06,160,42.235125,19,8.421052631578947
telephony,2017-07,145,62.66034482758621,26,5.576923076923077
telephony,2017-08,136,80.36977941176471,30,4.533333333333333
telephony,2017-09,177,104.8545197740113,33,5.363636363636363
telephony,2017-10,253,90.319209486166,38,6.657894736842105
telephony,2017-11,384,69.32260416666666,39,9.846153846153847
telephony,2017-12,267,50.977565543071165,32,8.34375
telephony,2018-01,372,39.99989247311828,40,9.3
telephony,2018-02,359,39.290362116991645,37,9.702702702702704
telephony,2018-03,344,75.01421511627906,43,8.0
telephony,2018-04,284,58.58042253521127,46,6.173913043478261
telephony,2018-05,257,84.18774319066148,42,6.119047619047619
telephony,2018-06,219,104.00374429223744,37,5.918918918918919
telephony,2018-07,226,119.41774336283186,43,5.255813953488372
telephony,2018-08,277,135.53028880866427,44,6.295454545454546
toys,2016-10,27,165.3737037037037,11,2.4545454545454546
toys,2017-01,43,111.95558139534884,14,3.0714285714285716
toys,2017-02,67,140.34835820895523,16,4.1875
toys,2017-03,103,120.67446601941747,24,4.291666666666667
toys,2017-04,113,115.39318584070797,31,3.6451612903225805
toys,2017-05,200,113.13475,41,4.878048780487805
toys,2017-06,159,98.08962264150944,44,3.6136363636363638
toys,2017-07,208,118.06067307692307,42,4.9523809523809526
toys,2017-08,184,98.51559782608695,47,3.9148936170212765
toys,2017-09,297,105.72127946127947,55,5.4
toys,2017-10,290,119.42417241379312,57,5.087719298245614
toys,2017-11,498,129.7702610441767,80,6.225
toys,2017-12,445,128.52615730337078,70,6.357142857142857
toys,2018-01,165,133.01957575757575,57,2.8947368421052633
toys,2018-02,147,101.96482993197279,64,2.296875
toys,2018-03,236,99.7936440677966,60,3.933333333333333
toys,2018-04,205,113.9140487804878,68,3.014705882352941
toys,2018-05,221,143.74343891402714,68,3.25
toys,2018-06,191,111.10706806282722,77,2.4805194805194803
toys,2018-07,156,110.75185897435898,75,2.08
toys,2018-08,170,104.42970588235293,79,2.151898734177215
watches_gifts,2016-10,5,672.048,3,1.6666666666666667
watches_gifts,2017-01,11,735.1381818181818,3,3.6666666666666665
watches_gifts,2017-02,37,317.7354054054054,7,5.285714285714286
watches_gifts,2017-03,81,330.49851851851855,7,11.571428571428571
watches_gifts,2017-04,98,240.1304081632653,12,8.166666666666666
watches_gifts,2017-05,137,277.67007299270074,15,9.133333333333333
watches_gifts,2017-06,124,233.4566935483871,13,9.538461538461538
watches_gifts,2017-07,168,219.07476190476189,15,11.2
watches_gifts,2017-08,212,171.788679245283,17,12.470588235294118
watches_gifts,2017-09,269,175.43713754646842,16,16.8125
watches_gifts,2017-10,314,210.0621974522293,27,11.62962962962963
watches_gifts,2017-11,469,208.36795309168446,31,15.129032258064516
watches_gifts,2017-12,368,195.06146739130435,30,12.266666666666667
watches_gifts,2018-01,370,204.38172972972976,32,11.5625
watches_gifts,2018-02,337,188.31507418397626,31,10.870967741935484
watches_gifts,2018-03,431,227.11821345707656,35,12.314285714285715
watches_gifts,2018-04,506,184.30545454545455,39,12.974358974358974
watches_gifts,2018-05,638,194.41467084639498,40,15.95
watches_gifts,2018-06,481,180.63525987525986,35,13.742857142857142
watches_gifts,2018-07,529,181.9803213610586,36,14.694444444444445
watches_gifts,2018-08,416,173.74293269230768,36,11.555555555555555
ALL_CATEGORIES,2016-09,6,44.56,3,2.0
ALL_CATEGORIES,2016-10,367,135.2434604904632,143,2.5664335664335662
ALL_CATEGORIES,2016-12,1,10.9,1,1.0
ALL_CATEGORIES,2017-01,966,125.34979296066253,227,4.255506607929515
ALL_CATEGORIES,2017-02,1962,126.68859327217125,427,4.594847775175644
ALL_CATEGORIES,2017-03,3020,124.50685430463577,499,6.052104208416834
ALL_CATEGORIES,2017-04,2693,133.95401782398812,506,5.322134387351778
ALL_CATEGORIES,2017-05,4182,121.86504782400765,583,7.173241852487135
ALL_CATEGORIES,2017-06,3619,120.62749101961869,539,6.714285714285714
ALL_CATEGORIES,2017-07,4565,109.81373493975904,606,7.533003300330033
ALL_CATEGORIES,2017-08,4964,116.55700846091861,708,7.011299435028248
ALL_CATEGORIES,2017-09,4865,128.82881192189106,731,6.655266757865937
ALL_CATEGORIES,2017-10,5369,124.39358353510896,776,6.918814432989691
ALL_CATEGORIES,2017-11,8729,116.59512315270935,965,9.04559585492228
ALL_CATEGORIES,2017-12,6335,117.87168902920284,861,7.357723577235772
ALL_CATEGORIES,2018-01,8263,115.65517850659566,970,8.518556701030928
ALL_CATEGORIES,2018-02,7772,109.82902856407617,947,8.206969376979936
ALL_CATEGORIES,2018-03,8265,119.40315184513007,996,8.298192771084338
ALL_CATEGORIES,2018-04,7986,125.08052466816929,1123,7.111308993766697
ALL_CATEGORIES,2018-05,7935,125.65427347195967,1115,7.116591928251121
ALL_CATEGORIES,2018-06,7084,122.2411405985319,1175,6.028936170212766
ALL_CATEGORIES,2018-07,7115,126.14141110330289,1261,5.642347343378272
ALL_CATEGORIES,2018-08,7250,117.89799310344827,1278,5.672926447574335
ALL_CATEGORIES,2018-09,1,145.0,1,1.0
